Company,Type,OpSys,CPU,GPU,Ram,Weight,Touchscreen,ClockSpeed,HDD,SSD,PPI,Display,Price
HP,Workstation,Windows,Inteli7,NvidiaQuadro,8,3.14,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,110017.872
Asus,Notebook,Windows,Inteli5,IntelHD,8,2.37,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,58554.72
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.29,0,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,79866.72
Dell,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.06,1,2.5,0.0,0.256,384.61538461538464,NonIPS4KUltraHD,93186.72
Dell,Netbook,Windows,IntelPentium,IntelHD,4,1.63,0,1.1,0.0,0.128,183.9655172413793,NonIPS,39640.32
HP,Netbook,Windows,Inteli5,IntelHD,8,1.26,0,2.6,0.0,0.256,170.72,NonIPS,74005.92
Toshiba,Notebook,Windows,Inteli5,IntelHD,4,2.1,0,2.3,0.5,0.0,136.7948717948718,NonIPS,41558.4
HP,Notebook,Windows,AmdA,AMDRadeon,8,2.04,0,2.5,2.048,0.0,136.7948717948718,NonIPS,33513.119999999995
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.62,0,2.8,0.0,0.512,384.61538461538464,NonIPS4KUltraHD,89457.12
Lenovo,Notebook,Windows,Inteli5,NvidiaGeForce,4,2.4,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,32447.52
HP,Gaming,Windows,Inteli7,AMDRadeon,12,3.74,0,2.8,1.024,0.0,173.41040462427745,IPSFullHD,93186.72
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.9,0,2.8,1.024,0.512,173.41040462427745,NonIPSFullHD,128671.2
Samsung,Ultrabook,Windows,Inteli5,IntelHD,8,0.81,0,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,79866.72
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,8,1.98,0,2.7,1.024,0.0,192.30769230769232,NonIPSFullHD,51202.08
Dell,Notebook,Windows,Inteli5,AMDRadeon,8,2.18,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,42081.0768
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,8,1.32,0,2.7,0.0,0.256,214.28571428571428,NonIPSFullHD,99047.52
others,Ultrabook,Windows,Inteli7,IntelHD,16,1.29,1,2.5,0.0,0.512,480.0,IPS4KUltraHD,95850.72
HP,Netbook,Chrome,IntelCeleron,IntelHD,4,1.23,0,1.6,0.0,0.0,183.9655172413793,NonIPS,20512.8
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.36,0,2.8,1.024,0.128,173.41040462427745,IPSFullHD,133467.4656
Dell,Notebook,Windows,Inteli5,IntelHD,4,1.76,0,2.3,0.5,0.0,152.42857142857142,NonIPS,40226.4
Lenovo,Notebook,Windows,Inteli3,IntelHD,4,2.1,0,2.0,0.5,0.0,136.7948717948718,NonIPS,26101.872
Toshiba,Ultrabook,Windows,Inteli5,IntelHD,4,1.25,0,2.5,0.0,0.128,152.42857142857142,NonIPS,58075.2
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,8,1.13,0,2.7,0.0,0.512,214.28571428571428,IPSFullHD,133146.72
MSI,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.4,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,63882.72
Lenovo,Ultrabook,Windows,Inteli5,IntelHD,8,1.13,0,2.5,0.0,0.0,214.28571428571428,IPSFullHD,99900.0
Toshiba,Notebook,Windows,IntelPentium,IntelHD,4,1.75,0,2.1,0.0,0.128,152.42857142857142,NonIPS,26586.72
Asus,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.1,1,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,72354.23999999999
Dell,Notebook,Windows,Inteli3,IntelHD,4,1.76,0,2.0,0.5,0.0,152.42857142857142,NonIPS,31168.8
Acer,Netbook,Chrome,IntelCeleron,IntelHD,4,1.35,0,1.6,0.0,0.0,183.9655172413793,IPS,18914.4
Acer,Notebook,Windows,Inteli3,IntelHD,8,1.5,0,2.4,0.0,0.128,214.28571428571428,IPSFullHD,32980.32
others,Gaming,Windows,Inteli7,NvidiaGeForce,32,3.49,1,2.9,0.0,0.512,346.8208092485549,NonIPS4KUltraHD,292986.72
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,16,1.1,0,2.6,0.0,0.512,285.7142857142857,IPSQuadHD+,111834.72
Asus,Notebook,Linux,Inteli5,NvidiaGeForce,4,2.1,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,27652.32
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.7,0,2.3,0.0,0.256,214.28571428571428,NonIPSFullHD,63190.08
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.32,0,2.6,0.0,0.256,214.28571428571428,IPSFullHD,87912.0
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,3.21,0,2.8,1.024,0.256,192.30769230769232,NonIPSFullHD,147832.28639999998
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.9,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,128884.32
Toshiba,Notebook,Windows,Inteli3,IntelHD,4,2.0,0,2.4,0.5,0.0,136.7948717948718,NonIPS,35644.32
Lenovo,Notebook,Chrome,IntelCeleron,IntelHD,4,1.5,0,1.6,0.0,0.0,152.42857142857142,NonIPS,17316.0
Asus,Notebook,Windows,Inteli5,IntelHD,8,2.3,0,2.5,0.128,0.0,192.30769230769232,NonIPSFullHD,31435.2
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.73,0,2.6,1.024,0.512,173.41040462427745,NonIPSFullHD,95850.72
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,32,4.42,0,2.8,1.024,0.512,173.41040462427745,IPSFullHD,163723.57919999998
HP,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.63,0,2.5,1.024,0.0,144.50867052023122,NonIPS,48484.8
Dell,Notebook,Windows,Inteli5,IntelHD,8,2.18,0,2.5,0.0,0.128,136.7948717948718,NonIPS,38041.3872
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.54,0,2.5,0.0,0.512,214.28571428571428,NonIPSFullHD,99633.6
Dell,Notebook,Windows,Inteli7,AMDRadeon,4,2.18,0,2.7,0.0,0.256,192.30769230769232,NonIPSFullHD,39373.92
HP,2 in 1 Convertible,Chrome,IntelCeleron,IntelHD,4,1.4,1,1.1,0.0,0.0,183.9655172413793,NonIPS,32767.2
Asus,Ultrabook,Windows,Inteli5,NvidiaGeForce,8,1.45,0,2.3,0.0,0.512,225.56390977443607,IPSFullHD,54665.28
HP,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.28,1,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,121318.56
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.54,0,2.5,0.0,0.512,214.28571428571428,NonIPSFullHD,78215.04
HP,Notebook,Others,IntelCeleron,IntelHD,4,1.86,0,1.6,0.0,0.128,136.7948717948718,NonIPS,15930.72
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.1,0,2.8,1.024,0.128,192.30769230769232,NonIPSFullHD,101178.72
Dell,Notebook,Linux,Inteli7,AMDRadeon,8,2.83,0,2.7,1.024,0.0,173.41040462427745,NonIPSFullHD,46087.2
Lenovo,Ultrabook,Windows,Inteli7,NvidiaGeForce,8,1.96,0,2.8,0.0,0.256,214.28571428571428,IPSFullHD,101391.84
Asus,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.3,0,2.7,0.0,0.256,192.30769230769232,IPSFullHD,41931.36
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.9,0,2.5,0.0,0.128,192.30769230769232,NonIPSFullHD,50349.6
Asus,Notebook,Windows,IntelPentium,IntelHD,4,2.0,0,1.1,1.024,0.0,136.7948717948718,NonIPS,23922.72
HP,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.28,1,2.8,0.0,0.256,225.56390977443607,NonIPSFullHD,136343.52
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.62,1,2.3,1.024,0.0,225.56390977443607,NonIPSFullHD,34578.72
Lenovo,Notebook,Others,Inteli3,IntelHD,4,2.2,0,2.0,1.024,0.0,192.30769230769232,NonIPSFullHD,24988.32
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,2.3,0,2.5,1.024,0.0,192.30769230769232,IPSFullHD,45323.1648
HP,Notebook,Windows,Inteli5,AMDRadeon,8,1.84,0,2.6,0.0,0.256,192.30769230769232,NonIPSFullHD,71874.72
Toshiba,Notebook,Windows,Inteli5,IntelHD,4,1.05,0,2.5,0.0,0.128,225.56390977443607,NonIPSFullHD,68464.8
Lenovo,Gaming,Others,Inteli5,NvidiaGeForce,8,2.5,0,2.5,1.024,0.0,192.30769230769232,IPSFullHD,54185.76
Dell,Ultrabook,Windows,Inteli7,IntelIris,16,1.29,1,2.5,0.0,0.512,375.9398496240601,NonIPSQuadHD+,119347.2
HP,Notebook,Windows,Inteli5,IntelHD,4,2.07,0,2.3,0.5,0.0,192.30769230769232,NonIPSFullHD,48484.8
Toshiba,Ultrabook,Windows,Inteli5,IntelHD,8,1.2,0,2.3,0.0,0.256,160.45112781954887,NonIPS,58341.6
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.37,1,2.7,0.0,0.256,225.56390977443607,IPSFullHD,103896.0
Acer,Notebook,Windows,Inteli5,IntelHD,8,1.56,0,2.5,0.0,0.256,214.28571428571428,IPSFullHD,48058.56
Dell,Workstation,Windows,Inteli7,NvidiaQuadro,8,2.23,0,2.8,1.024,0.0,192.30769230769232,NonIPSFullHD,94731.84
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,2.38,0,2.5,0.5,0.0,136.7948717948718,NonIPS,56210.4
Lenovo,Notebook,Others,Inteli3,AMDRadeon,4,2.2,0,2.0,1.024,0.0,192.30769230769232,NonIPSFullHD,25521.12
Toshiba,Notebook,Windows,Inteli7,IntelHD,8,2.0,0,2.7,0.0,0.256,192.30769230769232,IPSFullHD,73952.64
Lenovo,Notebook,Windows,Inteli3,IntelHD,4,1.44,0,2.4,0.0,0.18,225.56390977443607,IPSFullHD,39160.8
Samsung,Ultrabook,Windows,Inteli7,NvidiaGeForce,16,1.23,0,2.7,0.0,0.256,200.0,NonIPSFullHD,98514.72
Dell,Ultrabook,Windows,Inteli7,IntelHD,8,1.6,0,2.8,0.0,0.256,240.0,NonIPSFullHD,90043.2
Asus,Notebook,Linux,IntelPentium,IntelHD,4,2.0,0,1.1,1.024,0.0,136.7948717948718,NonIPS,21258.1872
others,Ultrabook,Windows,Inteli5,NvidiaGeForce,8,1.28,0,2.3,0.0,0.256,225.56390977443607,IPSFullHD,49816.8
Dell,Notebook,Windows,Inteli5,NvidiaGeForce,4,2.18,0,2.5,1.024,0.128,192.30769230769232,NonIPSFullHD,48618.0
HP,Notebook,Windows,Inteli5,IntelHD,4,2.04,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,44701.92
HP,2 in 1 Convertible,Windows,Inteli5,IntelHD,4,1.28,1,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,90576.0
HP,2 in 1 Convertible,Windows,Inteli5,IntelHD,4,2.3,1,2.5,0.5,0.0,136.7948717948718,NonIPS,36486.14399999999
Asus,Notebook,Windows,IntelCeleron,IntelHD,4,1.65,0,1.1,0.0,0.0,151.34751773049646,NonIPS,18541.44
Lenovo,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.2,0,2.5,1.024,0.0,192.30769230769232,IPSFullHD,35644.32
Dell,Notebook,Windows,IntelPentium,IntelHD,4,2.2,0,1.6,0.5,0.0,136.7948717948718,NonIPS,19660.32
HP,2 in 1 Convertible,Windows,Inteli5,IntelHD,4,1.28,1,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,95850.72
Dell,Notebook,Linux,Inteli3,AMDRadeon,4,2.18,0,2.0,1.024,0.0,136.7948717948718,NonIPS,24279.696
Asus,Gaming,Windows,Inteli5,NvidiaGeForce,12,2.2,0,2.5,1.024,0.128,173.41040462427745,NonIPSFullHD,72988.272
Acer,Netbook,Chrome,IntelCeleron,IntelHD,4,1.25,0,1.6,0.0,0.0,183.9655172413793,IPS,15824.16
Lenovo,Notebook,Windows,AmdA,AMDRadeon,4,2.8,0,2.2,0.5,0.0,144.50867052023122,NonIPS,20193.12
HP,Notebook,Windows,Inteli5,IntelHD,4,1.95,0,2.5,0.0,0.128,214.28571428571428,NonIPSFullHD,67399.2
HP,2 in 1 Convertible,Windows,Inteli7,IntelHD,16,1.42,1,2.7,0.0,0.256,375.9398496240601,NonIPSQuadHD+,74538.72
Samsung,Ultrabook,Windows,Inteli7,IntelHD,8,1.17,0,2.7,0.0,0.256,200.0,NonIPSFullHD,90522.72
Lenovo,Ultrabook,Windows,Inteli5,IntelHD,8,1.32,0,2.5,0.0,0.256,214.28571428571428,IPSFullHD,95850.72
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.43,0,2.6,2.048,0.512,346.8208092485549,IPS4KUltraHD,141138.72
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.05,0,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,78588.0
Dell,Gaming,Linux,Inteli7,NvidiaGeForce,8,2.62,0,2.8,1.024,0.0,192.30769230769232,NonIPSFullHD,49497.12
HP,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.04,0,2.7,1.024,0.0,192.30769230769232,NonIPSFullHD,47952.0
Dell,Notebook,Windows,Inteli3,AMDRadeon,4,2.18,0,2.0,1.024,0.0,136.7948717948718,NonIPS,32713.92
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.9,0,2.6,0.5,0.0,192.30769230769232,NonIPSFullHD,49816.8
Dell,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.24,1,1.3,0.0,0.512,375.9398496240601,NonIPSQuadHD+,107257.968
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,32,3.58,0,2.7,0.0,0.512,173.41040462427745,IPSFullHD,68145.12
Dell,2 in 1 Convertible,Windows,Inteli7,IntelHD,16,1.22,1,1.3,0.0,0.256,225.56390977443607,NonIPSFullHD,87858.72
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,8,1.13,0,2.7,0.0,0.0,214.28571428571428,IPSFullHD,109170.72
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.95,0,2.5,0.0,0.512,192.30769230769232,IPSFullHD,104588.1072
others,Ultrabook,Windows,Inteli7,IntelHD,16,1.08,1,2.7,0.0,0.512,192.30769230769232,IPSFullHD,111834.72
HP,Netbook,Windows,Inteli7,IntelHD,8,1.26,0,2.7,0.0,0.512,240.0,NonIPSFullHD,79014.23999999999
Acer,Notebook,Chrome,IntelCeleron,IntelHD,4,2.2,0,1.5,0.0,0.0,192.30769230769232,IPSFullHD,19127.52
Lenovo,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.6,0,2.3,1.024,0.128,192.30769230769232,IPSFullHD,42037.92
others,Ultrabook,Windows,Inteli7,IntelHD,8,0.98,1,2.7,0.0,0.512,214.28571428571428,IPSFullHD,101178.72
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.6,0,2.8,0.0,0.256,214.28571428571428,NonIPSFullHD,64202.4
HP,Ultrabook,Windows,IntelM,IntelHD,8,1.09,1,1.2,0.0,0.24,480.0,NonIPS4KUltraHD,165168.0
Lenovo,Notebook,Windows,Inteli7,NvidiaGeForce,6,2.2,0,2.7,0.0,0.256,192.30769230769232,NonIPSFullHD,42037.92
HP,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.04,0,2.7,0.0,0.256,192.30769230769232,NonIPSFullHD,54291.78719999999
Acer,Notebook,Windows,Inteli3,IntelHD,4,2.4,0,2.4,1.024,0.0,192.30769230769232,NonIPSFullHD,26586.72
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,1.44,0,2.5,0.0,0.128,225.56390977443607,NonIPSFullHD,46939.68
HP,Notebook,Windows,Inteli5,IntelHD,8,1.49,0,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,51148.8
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.7,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,85194.72
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.6,0,2.8,1.024,0.128,192.30769230769232,NonIPSFullHD,71874.72
MSI,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.2,0,2.5,1.024,0.128,192.30769230769232,NonIPSFullHD,59668.804800000005
Dell,Notebook,Windows,Inteli5,AMDRadeon,4,2.18,0,2.5,1.024,0.0,136.7948717948718,NonIPS,36496.2672
HP,Ultrabook,Windows,Inteli7,AMDRadeon,8,1.84,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,69103.62719999999
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.39,1,2.7,0.0,0.256,375.9398496240601,NonIPSQuadHD+,61218.72
Toshiba,Notebook,Windows,Inteli7,NvidiaGeForce,16,2.4,0,2.6,0.0,0.256,192.30769230769232,IPSFullHD,105228.0
Lenovo,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.37,1,2.5,0.0,0.512,225.56390977443607,IPSFullHD,97236.0
Dell,Notebook,Windows,Inteli5,IntelHD,4,1.95,0,2.3,0.5,0.0,136.7948717948718,NonIPS,38889.072
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,8,1.36,0,2.7,0.0,0.256,240.0,IPSFullHD,87912.0
HP,Notebook,Windows,Inteli5,IntelHD,8,2.31,0,2.3,0.0,0.256,192.30769230769232,NonIPSFullHD,62071.2
Dell,Notebook,Windows,Inteli5,IntelHD,4,2.18,0,2.5,1.024,0.0,136.7948717948718,NonIPS,37725.4368
HP,Notebook,Windows,Inteli5,IntelHD,4,1.95,0,2.3,0.5,0.0,152.42857142857142,NonIPS,61218.72
Lenovo,Notebook,Windows,IntelPentium,IntelHD,4,2.2,0,1.1,1.024,0.0,136.7948717948718,NonIPS,16463.52
HP,Ultrabook,Windows,Inteli5,IntelHD,4,1.26,0,2.3,0.5,0.0,240.0,NonIPSFullHD,84129.12
HP,Notebook,Others,IntelCeleron,IntelHD,4,1.86,0,1.6,1.024,0.0,136.7948717948718,NonIPS,15392.592
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelIris,16,1.3,1,2.2,0.0,1.0,375.9398496240601,IPSQuadHD+,95850.72
Toshiba,Notebook,Windows,Inteli5,IntelHD,4,1.47,0,2.3,0.0,0.128,214.28571428571428,IPSFullHD,58874.4
HP,Netbook,Windows,Inteli5,IntelHD,8,1.26,0,2.3,0.0,0.256,240.0,NonIPSFullHD,88924.31999999999
Dell,Notebook,Windows,Inteli3,IntelHD,4,2.18,0,2.0,1.024,0.0,136.7948717948718,NonIPS,29762.208
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.2,0,2.8,1.024,0.128,192.30769230769232,NonIPSFullHD,63882.72
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.36,0,2.5,0.0,0.256,214.28571428571428,NonIPSFullHD,87325.92
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.36,0,2.7,1.024,0.512,231.21387283237,NonIPS,146946.24
HP,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.75,0,2.3,1.024,0.128,173.41040462427745,IPSFullHD,74538.72
Asus,Notebook,Windows,IntelPentium,NvidiaGeForce,4,2.8,0,1.6,1.024,0.0,144.50867052023122,NonIPS,28238.4
Acer,Notebook,Windows,Inteli5,IntelHD,4,2.23,0,2.5,0.5,0.0,136.7948717948718,NonIPS,32980.32
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,2.2,0,2.3,0.0,0.256,136.7948717948718,NonIPS,59620.32
Lenovo,2 in 1 Convertible,Windows,IntelM,IntelHD,8,1.1,1,1.2,0.0,0.256,265.4867256637168,IPSFullHD,69210.72
Lenovo,Gaming,Windows,AmdFX,AMDRadeon,16,2.5,0,2.1,1.024,0.512,192.30769230769232,IPSFullHD,53226.72
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.36,1,2.5,0.0,0.256,240.0,NonIPSFullHD,78438.816
Lenovo,Notebook,Others,Inteli7,NvidiaGeForce,8,2.2,0,2.7,1.024,0.0,192.30769230769232,NonIPSFullHD,36496.8
Dell,Notebook,Windows,Inteli3,AMDRadeon,4,2.36,0,2.0,1.024,0.0,144.50867052023122,NonIPS,35111.52
Acer,Notebook,Chrome,IntelCeleron,IntelHD,4,1.68,0,1.6,0.0,0.0,152.42857142857142,NonIPS,18594.72
HP,Workstation,Windows,Inteli7,NvidiaQuadro,8,2.0,0,2.7,0.0,0.008,192.30769230769232,IPSFullHD,119826.72
Dell,Ultrabook,Windows,Inteli7,IntelHD,8,1.36,0,2.8,0.0,0.256,214.28571428571428,NonIPSFullHD,94572.0
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.2,0,2.3,0.0,0.256,225.56390977443607,NonIPSFullHD,77788.8
Asus,2 in 1 Convertible,Chrome,IntelM,IntelHD,8,1.2,0,1.2,0.0,0.0,240.0,NonIPSFullHD,61751.52
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,8,1.7,0,2.6,0.0,0.256,214.28571428571428,IPSFullHD,79333.3872
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.36,0,2.8,1.024,0.512,346.8208092485549,IPS4KUltraHD,168045.12
Dell,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.24,1,1.2,0.0,0.256,225.56390977443607,NonIPSFullHD,101178.72
HP,2 in 1 Convertible,Windows,IntelPentium,IntelHD,4,1.45,1,1.1,0.0,0.256,183.9655172413793,NonIPS,41292.0
Dell,Ultrabook,Windows,Inteli7,IntelHD,8,1.3,0,2.5,0.0,0.256,375.9398496240601,NonIPSQuadHD+,67559.04
Acer,2 in 1 Convertible,Chrome,IntelCeleron,IntelHD,4,1.25,1,1.6,0.0,0.0,183.9655172413793,IPS,20725.92
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.2,0,2.4,0.0,0.256,225.56390977443607,NonIPSFullHD,81784.8
Lenovo,Ultrabook,Windows,Inteli5,IntelHD,8,1.36,0,2.6,0.0,0.256,240.0,IPSFullHD,93772.8
Acer,Notebook,Windows,Inteli5,NvidiaGeForce,12,2.4,0,2.5,1.024,0.128,192.30769230769232,NonIPSFullHD,53759.52
Toshiba,Ultrabook,Windows,Inteli7,IntelHD,8,1.1,1,2.7,0.0,0.512,240.0,NonIPSFullHD,95371.2
HP,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.04,0,2.5,1.024,0.0,136.7948717948718,NonIPS,45101.52
Dell,Notebook,Linux,Inteli3,AMDRadeon,4,2.25,0,2.0,1.024,0.0,136.7948717948718,NonIPS,24808.2336
Dell,Notebook,Windows,Inteli5,IntelHD,4,1.9,0,2.5,0.5,0.0,136.7948717948718,NonIPS,43956.0
HP,Notebook,Windows,Inteli3,IntelHD,4,2.04,0,2.4,0.5,0.0,192.30769230769232,NonIPSFullHD,36496.8
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,32,4.42,0,2.8,1.024,0.256,173.41040462427745,IPSFullHD,167778.72
Lenovo,Notebook,Windows,Inteli5,NvidiaGeForce,6,2.4,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,37029.6
Dell,2 in 1 Convertible,Windows,Inteli7,IntelHD,16,1.22,1,1.3,0.0,0.512,375.9398496240601,NonIPSQuadHD+,101178.72
Dell,Ultrabook,Windows,Inteli7,IntelHD,8,1.5,1,2.6,0.0,0.256,285.7142857142857,NonIPS,104587.57439999998
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,32,4.42,0,2.6,1.024,0.256,173.41040462427745,NonIPSFullHD,149184.0
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.95,0,2.3,0.0,0.256,214.28571428571428,NonIPSFullHD,62870.4
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.73,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,109218.672
HP,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.04,0,2.7,1.024,0.128,192.30769230769232,IPSFullHD,52161.12
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,1.7,0,2.3,0.0,0.0,152.42857142857142,NonIPS,53386.56
Asus,2 in 1 Convertible,Windows,Inteli7,NvidiaGeForce,16,2.3,1,2.7,2.048,0.512,384.61538461538464,NonIPS4KUltraHD,95850.72
HP,Notebook,Windows,Inteli7,IntelHD,6,2.04,0,2.7,1.024,0.0,136.7948717948718,NonIPS,30849.12
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.99,0,2.8,1.024,0.256,173.41040462427745,NonIPSFullHD,93186.72
Dell,2 in 1 Convertible,Windows,Inteli7,IntelHD,12,2.19,1,2.7,0.0,0.512,192.30769230769232,IPSFullHD,69210.72
Toshiba,Notebook,Windows,Inteli5,IntelHD,4,1.2,0,2.3,0.0,0.128,225.56390977443607,NonIPSFullHD,63669.6
Lenovo,Notebook,Windows,AmdA,AMDRadeon,6,2.2,0,3.6,0.0,0.256,192.30769230769232,NonIPSFullHD,29250.72
others,Notebook,Windows,Inteli5,IntelHD,4,2.3,0,2.3,0.0,0.256,136.7948717948718,NonIPS,34578.72
Toshiba,Notebook,Windows,Inteli5,IntelHD,4,1.75,0,2.3,0.5,0.0,152.42857142857142,NonIPS,48751.2
Dell,Notebook,Windows,Inteli5,AMDRadeon,4,2.25,0,2.5,0.5,0.0,136.7948717948718,NonIPS,31914.72
HP,Notebook,Windows,Inteli5,IntelHD,8,2.04,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,42943.68
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.5,0,2.8,1.024,0.128,192.30769230769232,IPSFullHD,63349.92
Dell,Notebook,Windows,Inteli7,AMDRadeon,8,2.36,0,2.7,1.024,0.0,136.7948717948718,NonIPS,39906.72
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.6,0,2.5,0.0,0.128,214.28571428571428,NonIPSFullHD,59620.32
HP,Netbook,Windows,IntelM,IntelHD,8,0.97,0,1.2,0.0,0.512,240.0,NonIPSFullHD,101658.24
HP,Notebook,Windows,Inteli3,AMDRadeon,4,2.1,0,2.0,1.024,0.128,192.30769230769232,NonIPSFullHD,26586.72
Lenovo,Notebook,Others,IntelCeleron,IntelHD,4,1.9,0,1.1,0.0,0.128,136.7948717948718,NonIPS,14418.6336
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,2.3,0,2.3,0.0,0.256,192.30769230769232,NonIPSFullHD,71874.72
Dell,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.68,1,2.5,0.0,0.256,225.56390977443607,NonIPSFullHD,47365.92
Asus,Notebook,Windows,Inteli5,IntelHD,8,1.4,0,2.5,0.0,0.256,375.9398496240601,NonIPSQuadHD+,61272.0
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.11,1,2.7,0.0,0.256,225.56390977443607,IPSFullHD,71874.72
Acer,Notebook,Windows,IntelPentium,IntelHD,4,2.4,0,1.1,0.5,0.0,136.7948717948718,NonIPS,20246.4
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.5,0,2.8,1.024,0.256,192.30769230769232,NonIPSFullHD,95850.72
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.48,0,2.7,0.0,0.512,214.28571428571428,NonIPSFullHD,111301.92
Acer,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.7,0,2.8,1.024,0.128,192.30769230769232,IPSFullHD,67132.8
